transaction_id,account_id,customer_id,direction,transaction_type,channel,amount,currency,transaction_timestamp,value_date,status,narration,balance_after,counterparty_name,counterparty_account,counterparty_bank,counterparty_bank_code,counterparty_country,origin_country,destination_country,is_cross_border,merchant_category_code,branch_code,device_id,ip_address
TXN_0000225,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,149.38,USD,2026-08-23T13:20:00,2026-08-23,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7859,10.20.173.41
TXN_0000342,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,134.29,USD,2026-08-24T11:00:00,2026-08-24,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-7797,10.20.254.236
TXN_0000037,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,136.09,USD,2026-08-24T13:20:00,2026-08-24,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-6850,10.20.159.185
TXN_0000100,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,142.09,USD,2026-08-24T13:20:00,2026-08-24,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8574,10.20.250.220
TXN_0000163,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,206.67,USD,2026-08-24T13:20:00,2026-08-24,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9146,10.20.137.103
TXN_0000226,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,120.81,USD,2026-08-24T13:20:00,2026-08-24,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7900,10.20.156.66
TXN_0000343,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,156.32,USD,2026-08-25T11:00:00,2026-08-25,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-4309,10.20.29.171
TXN_0000038,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,182.45,USD,2026-08-25T13:20:00,2026-08-25,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1095,10.20.101.18
TXN_0000101,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,94.67,USD,2026-08-25T13:20:00,2026-08-25,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1502,10.20.85.203
TXN_0000164,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,217.51,USD,2026-08-25T13:20:00,2026-08-25,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2682,10.20.81.217
TXN_0000227,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,171.83,USD,2026-08-25T13:20:00,2026-08-25,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2478,10.20.11.73
TXN_0000344,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,140.33,USD,2026-08-26T11:00:00,2026-08-26,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-4748,10.20.183.78
TXN_0000039,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,225.13,USD,2026-08-26T13:20:00,2026-08-26,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2518,10.20.44.207
TXN_0000102,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,171.63,USD,2026-08-26T13:20:00,2026-08-26,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9660,10.20.69.192
TXN_0000165,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,35.47,USD,2026-08-26T13:20:00,2026-08-26,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8855,10.20.66.224
TXN_0000228,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,96.34,USD,2026-08-26T13:20:00,2026-08-26,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1715,10.20.17.6
TXN_0000345,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,138.62,USD,2026-08-27T11:00:00,2026-08-27,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-2473,10.20.56.199
TXN_0000040,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,226.07,USD,2026-08-27T13:20:00,2026-08-27,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1585,10.20.196.11
TXN_0000103,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,201.98,USD,2026-08-27T13:20:00,2026-08-27,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3975,10.20.1.41
TXN_0000166,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,226.85,USD,2026-08-27T13:20:00,2026-08-27,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3004,10.20.25.222
TXN_0000229,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,176.59,USD,2026-08-27T13:20:00,2026-08-27,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5553,10.20.40.100
TXN_0000346,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,150.59,USD,2026-08-28T11:00:00,2026-08-28,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-4452,10.20.55.158
TXN_0000041,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,56.59,USD,2026-08-28T13:20:00,2026-08-28,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4860,10.20.173.88
TXN_0000104,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,221.06,USD,2026-08-28T13:20:00,2026-08-28,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2854,10.20.165.200
TXN_0000167,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,125.74,USD,2026-08-28T13:20:00,2026-08-28,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-6979,10.20.116.152
TXN_0000230,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,167.71,USD,2026-08-28T13:20:00,2026-08-28,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8567,10.20.138.173
TXN_0000347,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,149.52,USD,2026-08-29T11:00:00,2026-08-29,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-3824,10.20.116.171
TXN_0000042,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,80.83,USD,2026-08-29T13:20:00,2026-08-29,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4139,10.20.45.26
TXN_0000105,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,90.29,USD,2026-08-29T13:20:00,2026-08-29,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4441,10.20.59.134
TXN_0000168,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,38.43,USD,2026-08-29T13:20:00,2026-08-29,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3404,10.20.189.184
TXN_0000231,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,105.58,USD,2026-08-29T13:20:00,2026-08-29,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4831,10.20.220.14
TXN_0000348,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,193.93,USD,2026-08-30T11:00:00,2026-08-30,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-4094,10.20.129.90
TXN_0000043,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,112.22,USD,2026-08-30T13:20:00,2026-08-30,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4344,10.20.250.2
TXN_0000106,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,237.03,USD,2026-08-30T13:20:00,2026-08-30,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1033,10.20.219.164
TXN_0000169,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,218.12,USD,2026-08-30T13:20:00,2026-08-30,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-6576,10.20.7.237
TXN_0000232,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,140.01,USD,2026-08-30T13:20:00,2026-08-30,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9762,10.20.167.143
TXN_0000349,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,122.34,USD,2026-08-31T11:00:00,2026-08-31,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-1798,10.20.218.172
TXN_0000044,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,44.82,USD,2026-08-31T13:20:00,2026-08-31,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8978,10.20.243.139
TXN_0000107,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,152.27,USD,2026-08-31T13:20:00,2026-08-31,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4894,10.20.51.35
TXN_0000170,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,171.85,USD,2026-08-31T13:20:00,2026-08-31,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1215,10.20.198.205
TXN_0000233,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,101.09,USD,2026-08-31T13:20:00,2026-08-31,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5620,10.20.232.115
TXN_0000350,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,201.08,USD,2026-09-01T11:00:00,2026-09-01,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-8260,10.20.203.77
TXN_0000045,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,171.13,USD,2026-09-01T13:20:00,2026-09-01,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4315,10.20.55.151
TXN_0000108,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,206.31,USD,2026-09-01T13:20:00,2026-09-01,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3500,10.20.230.101
TXN_0000171,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,112.47,USD,2026-09-01T13:20:00,2026-09-01,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2611,10.20.103.24
TXN_0000234,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,39.33,USD,2026-09-01T13:20:00,2026-09-01,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2994,10.20.224.156
TXN_0000351,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,137.24,USD,2026-09-02T11:00:00,2026-09-02,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-2680,10.20.174.247
TXN_0000046,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,76.15,USD,2026-09-02T13:20:00,2026-09-02,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7180,10.20.54.125
TXN_0000109,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,128.72,USD,2026-09-02T13:20:00,2026-09-02,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3436,10.20.249.16
TXN_0000172,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,133.55,USD,2026-09-02T13:20:00,2026-09-02,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5783,10.20.208.46
TXN_0000235,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,64.99,USD,2026-09-02T13:20:00,2026-09-02,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3036,10.20.129.156
TXN_0000352,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,125.59,USD,2026-09-03T11:00:00,2026-09-03,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-5299,10.20.221.129
TXN_0000047,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,168.84,USD,2026-09-03T13:20:00,2026-09-03,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8316,10.20.169.4
TXN_0000110,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,78.02,USD,2026-09-03T13:20:00,2026-09-03,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4502,10.20.247.25
TXN_0000173,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,65.13,USD,2026-09-03T13:20:00,2026-09-03,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9945,10.20.67.52
TXN_0000236,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,25.21,USD,2026-09-03T13:20:00,2026-09-03,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9850,10.20.137.194
TXN_0000353,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,172.48,USD,2026-09-04T11:00:00,2026-09-04,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-8327,10.20.149.201
TXN_0000048,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,195.83,USD,2026-09-04T13:20:00,2026-09-04,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9235,10.20.213.52
TXN_0000111,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,137.47,USD,2026-09-04T13:20:00,2026-09-04,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5295,10.20.67.211
TXN_0000174,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,87.59,USD,2026-09-04T13:20:00,2026-09-04,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4141,10.20.237.10
TXN_0000237,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,192.40,USD,2026-09-04T13:20:00,2026-09-04,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4806,10.20.37.232
TXN_0000354,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,193.25,USD,2026-09-05T11:00:00,2026-09-05,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-6821,10.20.229.60
TXN_0000049,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,209.63,USD,2026-09-05T13:20:00,2026-09-05,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2254,10.20.173.23
TXN_0000112,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,143.35,USD,2026-09-05T13:20:00,2026-09-05,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9428,10.20.112.236
TXN_0000175,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,200.52,USD,2026-09-05T13:20:00,2026-09-05,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1096,10.20.236.86
TXN_0000238,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,199.11,USD,2026-09-05T13:20:00,2026-09-05,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7460,10.20.201.153
TXN_0000355,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,163.60,USD,2026-09-06T11:00:00,2026-09-06,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-5789,10.20.42.161
TXN_0000050,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,95.62,USD,2026-09-06T13:20:00,2026-09-06,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9062,10.20.13.253
TXN_0000113,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,149.91,USD,2026-09-06T13:20:00,2026-09-06,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1623,10.20.188.235
TXN_0000176,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,68.74,USD,2026-09-06T13:20:00,2026-09-06,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7954,10.20.22.83
TXN_0000239,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,217.31,USD,2026-09-06T13:20:00,2026-09-06,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-6355,10.20.97.142
TXN_0000356,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,158.52,USD,2026-09-07T11:00:00,2026-09-07,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-3251,10.20.120.74
TXN_0000051,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,122.58,USD,2026-09-07T13:20:00,2026-09-07,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3266,10.20.182.231
TXN_0000114,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,139.89,USD,2026-09-07T13:20:00,2026-09-07,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4878,10.20.238.171
TXN_0000177,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,61.17,USD,2026-09-07T13:20:00,2026-09-07,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1239,10.20.89.116
TXN_0000240,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,32.88,USD,2026-09-07T13:20:00,2026-09-07,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4842,10.20.85.225
TXN_0000357,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,133.90,USD,2026-09-08T11:00:00,2026-09-08,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-5979,10.20.51.156
TXN_0000052,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,159.07,USD,2026-09-08T13:20:00,2026-09-08,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3374,10.20.43.26
TXN_0000115,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,211.62,USD,2026-09-08T13:20:00,2026-09-08,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-9780,10.20.251.241
TXN_0000178,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,199.72,USD,2026-09-08T13:20:00,2026-09-08,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7567,10.20.56.139
TXN_0000241,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,122.93,USD,2026-09-08T13:20:00,2026-09-08,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5985,10.20.91.99
TXN_0000358,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,177.31,USD,2026-09-09T11:00:00,2026-09-09,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-7844,10.20.33.140
TXN_0000053,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,151.07,USD,2026-09-09T13:20:00,2026-09-09,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5781,10.20.225.214
TXN_0000116,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,120.45,USD,2026-09-09T13:20:00,2026-09-09,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4690,10.20.10.53
TXN_0000179,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,28.30,USD,2026-09-09T13:20:00,2026-09-09,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3635,10.20.79.88
TXN_0000242,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,82.15,USD,2026-09-09T13:20:00,2026-09-09,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7287,10.20.117.21
TXN_0000380,ACC_20009,CUST_20009,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9300.00,USD,2026-09-10T10:00:00,2026-09-10,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR031,DEV-4790,10.20.247.24
TXN_0000359,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,152.23,USD,2026-09-10T11:00:00,2026-09-10,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-3013,10.20.147.180
TXN_0000381,ACC_20009,CUST_20009,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9800.00,USD,2026-09-10T13:00:00,2026-09-10,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR031,DEV-8298,10.20.231.135
TXN_0000054,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,65.07,USD,2026-09-10T13:20:00,2026-09-10,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-6463,10.20.230.138
TXN_0000117,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,133.27,USD,2026-09-10T13:20:00,2026-09-10,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7365,10.20.236.251
TXN_0000180,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,42.45,USD,2026-09-10T13:20:00,2026-09-10,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7415,10.20.61.216
TXN_0000243,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,21.32,USD,2026-09-10T13:20:00,2026-09-10,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4216,10.20.105.6
TXN_0000382,ACC_20009,CUST_20009,CREDIT,CASH_DEPOSIT,CASH_COUNTER,9100.00,USD,2026-09-10T17:00:00,2026-09-10,POSTED,Cash deposit,,,,,,,IN,IN,N,,BR031,DEV-2248,10.20.45.98
TXN_0000383,ACC_20009,CUST_20009,DEBIT,WIRE_OUT,SWIFT,25000.00,USD,2026-09-10T21:00:00,2026-09-10,POSTED,Supplier settlement,,Golden Sands Exchange,,,,MM,IN,MM,Y,,BR001,DEV-2410,10.20.142.14
TXN_0000360,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,194.73,USD,2026-09-11T11:00:00,2026-09-11,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-1513,10.20.207.207
TXN_0000384,ACC_20009,CUST_20009,CREDIT,WIRE_IN,SWIFT,15000.00,USD,2026-09-11T11:00:00,2026-09-11,POSTED,Inward remittance,,Harbour Freight DMCC,,,,AE,AE,IN,Y,,BR001,DEV-1625,10.20.7.203
TXN_0000378,ACC_20008,CUST_20008,CREDIT,TRANSFER_IN,IMPS,24000.00,USD,2026-09-11T12:30:00,2026-09-11,POSTED,Inward transfer,,Silverline Exports,,,,,IN,IN,N,,BR001,DEV-4948,10.20.57.222
TXN_0000055,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,120.93,USD,2026-09-11T13:20:00,2026-09-11,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1363,10.20.187.93
TXN_0000118,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,230.22,USD,2026-09-11T13:20:00,2026-09-11,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-4632,10.20.134.241
TXN_0000181,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,127.82,USD,2026-09-11T13:20:00,2026-09-11,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-5199,10.20.223.212
TXN_0000244,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,37.83,USD,2026-09-11T13:20:00,2026-09-11,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-2171,10.20.28.114
TXN_0000379,ACC_20008,CUST_20008,DEBIT,CASH_WITHDRAWAL,ATM,21500.00,USD,2026-09-11T18:45:00,2026-09-11,POSTED,ATM withdrawal - multiple,,,,,,,IN,IN,N,,BR001,DEV-2982,10.20.69.56
TXN_0000385,ACC_20009,CUST_20009,DEBIT,TRANSFER_OUT,RTGS,14000.00,USD,2026-09-11T20:00:00,2026-09-11,POSTED,Onward transfer,,Crescent Metals,,,,,IN,IN,N,,BR001,DEV-5099,10.20.199.224
TXN_0000376,ACC_20007,CUST_20007,DEBIT,TRANSFER_OUT,NEFT,4300.00,USD,2026-09-12T10:05:00,2026-09-12,POSTED,Platform settlement,,Apex Crypto Exchange,,,,,IN,IN,N,,BR001,DEV-9577,10.20.187.54
TXN_0000361,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,138.52,USD,2026-09-12T11:00:00,2026-09-12,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-3873,10.20.161.240
TXN_0000056,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,160.54,USD,2026-09-12T13:20:00,2026-09-12,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1687,10.20.129.183
TXN_0000119,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,221.03,USD,2026-09-12T13:20:00,2026-09-12,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8636,10.20.191.13
TXN_0000182,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,174.46,USD,2026-09-12T13:20:00,2026-09-12,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-8528,10.20.198.175
TXN_0000245,ACC_100004,CUST_10004,DEBIT,CARD_PAYMENT,CARD_POS,46.34,USD,2026-09-12T13:20:00,2026-09-12,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7883,10.20.103.188
TXN_0000362,ACC_20005,CUST_20005,DEBIT,CARD_PAYMENT,CARD_POS,172.07,USD,2026-09-13T11:00:00,2026-09-13,POSTED,Everyday spend,,,,,,,IN,IN,N,5812,BR001,DEV-9139,10.20.178.59
TXN_0000057,ACC_100001,CUST_10001,DEBIT,CARD_PAYMENT,CARD_POS,100.65,USD,2026-09-13T13:20:00,2026-09-13,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-1402,10.20.134.191
TXN_0000120,ACC_100002,CUST_10002,DEBIT,CARD_PAYMENT,CARD_POS,139.36,USD,2026-09-13T13:20:00,2026-09-13,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-7097,10.20.6.80
TXN_0000183,ACC_100003,CUST_10003,DEBIT,CARD_PAYMENT,CARD_POS,51.84,USD,2026-09-13T13:20:00,2026-09-13,POSTED,Retail purchase,,,,,,,IN,IN,N,5411,BR001,DEV-3045,10.20.161.180
